,ID,Class
3904,6314,children_playing
3905,6317,siren
3906,6318,siren
3907,6319,air_conditioner
3908,6321,air_conditioner
3909,6322,gun_shot
3910,6323,engine_idling
3911,6324,air_conditioner
3912,6326,children_playing
3913,6327,drilling
3914,6328,children_playing
3915,6329,engine_idling
3916,6331,engine_idling
3917,6332,jackhammer
3918,6333,drilling
3919,6335,drilling
3920,6336,air_conditioner
3921,6337,siren
3922,6338,jackhammer
3923,6339,air_conditioner
3924,6340,engine_idling
3925,6341,siren
3926,6343,siren
3927,6345,engine_idling
3928,6346,air_conditioner
3929,6347,engine_idling
3930,6348,children_playing
3931,6351,jackhammer
3932,6354,engine_idling
3933,6355,children_playing
3934,6357,dog_bark
3935,6358,street_music
3936,6359,siren
3937,6364,engine_idling
3938,6366,children_playing
3939,6367,street_music
3940,6370,street_music
3941,6371,engine_idling
3942,6372,jackhammer
3943,6374,drilling
3944,6375,engine_idling
3945,6376,drilling
3946,6377,air_conditioner
3947,6378,dog_bark
3948,6379,drilling
3949,6380,children_playing
3950,6381,siren
3951,6382,children_playing
3952,6387,street_music
3953,6389,siren
3954,6392,air_conditioner
3955,6393,dog_bark
3956,6394,siren
3957,6395,engine_idling
3958,6402,gun_shot
3959,6403,air_conditioner
3960,6404,drilling
3961,6408,engine_idling
3962,6409,dog_bark
3963,6411,drilling
3964,6412,car_horn
3965,6413,air_conditioner
3966,6414,air_conditioner
3967,6416,air_conditioner
3968,6417,siren
3969,6418,drilling
3970,6420,dog_bark
3971,6422,car_horn
3972,6423,children_playing
3973,6424,air_conditioner
3974,6426,gun_shot
3975,6427,air_conditioner
3976,6431,street_music
3977,6432,drilling
3978,6434,air_conditioner
3979,6435,street_music
3980,6436,air_conditioner
3981,6437,drilling
3982,6440,air_conditioner
3983,6441,air_conditioner
3984,6442,jackhammer
3985,6443,car_horn
3986,6445,gun_shot
3987,6446,dog_bark
3988,6448,engine_idling
3989,6449,siren
3990,6450,street_music
3991,6451,air_conditioner
3992,6452,dog_bark
3993,6453,siren
3994,6454,street_music
3995,6455,air_conditioner
3996,6456,car_horn
3997,6457,jackhammer
3998,6459,children_playing
3999,6460,street_music
4000,6461,air_conditioner
4001,6462,street_music
4002,6463,air_conditioner
4003,6464,drilling
4004,6466,children_playing
4005,6467,drilling
4006,6468,jackhammer
4007,6469,jackhammer
4008,6473,air_conditioner
4009,6474,engine_idling
4010,6475,dog_bark
4011,6477,jackhammer
4012,6478,children_playing
4013,6480,children_playing
4014,6483,jackhammer
4015,6484,siren
4016,6486,air_conditioner
4017,6487,street_music
4018,6490,siren
4019,6493,air_conditioner
4020,6496,siren
4021,6497,car_horn
4022,6498,air_conditioner
4023,6500,engine_idling
4024,6502,air_conditioner
4025,6505,siren
4026,6506,children_playing
4027,6507,children_playing
4028,6508,siren
4029,6509,children_playing
4030,6510,children_playing
4031,6511,car_horn
4032,6512,dog_bark
4033,6515,dog_bark
4034,6516,siren
4035,6517,drilling
4036,6518,air_conditioner
4037,6520,siren
4038,6521,street_music
4039,6522,air_conditioner
4040,6523,engine_idling
4041,6524,children_playing
4042,6527,jackhammer
4043,6528,street_music
4044,6529,children_playing
4045,6530,engine_idling
4046,6531,air_conditioner
4047,6534,children_playing
4048,6535,children_playing
4049,6536,dog_bark
4050,6537,drilling
4051,6542,drilling
4052,6543,dog_bark
4053,6544,car_horn
4054,6546,children_playing
4055,6547,drilling
4056,6548,siren
4057,6549,street_music
4058,6550,air_conditioner
4059,6551,jackhammer
4060,6552,car_horn
4061,6553,street_music
4062,6555,engine_idling
4063,6556,engine_idling
4064,6557,air_conditioner
4065,6558,siren
4066,6559,children_playing
4067,6560,engine_idling
4068,6562,jackhammer
4069,6563,jackhammer
4070,6565,street_music
4071,6566,dog_bark
4072,6568,engine_idling
4073,6570,engine_idling
4074,6572,jackhammer
4075,6573,street_music
4076,6574,children_playing
4077,6575,air_conditioner
4078,6579,drilling
4079,6580,street_music
4080,6583,air_conditioner
4081,6589,dog_bark
4082,6592,drilling
4083,6595,jackhammer
4084,6596,children_playing
4085,6599,street_music
4086,6600,drilling
4087,6602,children_playing
4088,6603,gun_shot
4089,6604,car_horn
4090,6606,jackhammer
4091,6607,drilling
4092,6608,children_playing
4093,6609,air_conditioner
4094,6610,drilling
4095,6614,air_conditioner
4096,6616,jackhammer
4097,6618,air_conditioner
4098,6619,children_playing
4099,6620,jackhammer
4100,6621,jackhammer
4101,6623,gun_shot
4102,6626,siren
4103,6628,siren
4104,6629,jackhammer
4105,6630,dog_bark
4106,6631,jackhammer
4107,6633,siren
4108,6634,engine_idling
4109,6635,air_conditioner
4110,6637,engine_idling
4111,6638,children_playing
4112,6640,street_music
4113,6641,engine_idling
4114,6642,drilling
4115,6643,siren
4116,6644,siren
4117,6647,siren
4118,6648,jackhammer
4119,6649,jackhammer
4120,6651,street_music
4121,6652,air_conditioner
4122,6653,dog_bark
4123,6654,street_music
4124,6655,siren
4125,6656,gun_shot
4126,6659,jackhammer
4127,6660,jackhammer
4128,6661,siren
4129,6662,air_conditioner
4130,6664,drilling
4131,6665,dog_bark
4132,6667,drilling
4133,6668,car_horn
4134,6671,engine_idling
4135,6674,car_horn
4136,6676,street_music
4137,6677,dog_bark
4138,6679,children_playing
4139,6681,air_conditioner
4140,6683,children_playing
4141,6689,drilling
4142,6691,car_horn
4143,6692,drilling
4144,6693,drilling
4145,6694,car_horn
4146,6696,gun_shot
4147,6698,engine_idling
4148,6703,drilling
4149,6708,street_music
4150,6710,street_music
4151,6712,gun_shot
4152,6714,engine_idling
4153,6715,jackhammer
4154,6716,jackhammer
4155,6717,children_playing
4156,6719,children_playing
4157,6721,air_conditioner
4158,6722,dog_bark
4159,6723,street_music
4160,6724,drilling
4161,6725,children_playing
4162,6726,engine_idling
4163,6728,street_music
4164,6729,drilling
4165,6730,drilling
4166,6731,drilling
4167,6732,children_playing
4168,6734,children_playing
4169,6735,dog_bark
4170,6736,car_horn
4171,6737,street_music
4172,6738,children_playing
4173,6739,children_playing
4174,6740,jackhammer
4175,6741,jackhammer
4176,6742,dog_bark
4177,6746,engine_idling
4178,6747,engine_idling
4179,6748,street_music
4180,6749,street_music
4181,6750,children_playing
4182,6752,engine_idling
4183,6753,gun_shot
4184,6754,children_playing
4185,6755,children_playing
4186,6757,drilling
4187,6759,engine_idling
4188,6760,street_music
4189,6763,children_playing
4190,6764,air_conditioner
4191,6765,drilling
4192,6767,siren
4193,6768,jackhammer
4194,6769,dog_bark
4195,6770,jackhammer
4196,6771,engine_idling
4197,6772,dog_bark
4198,6773,jackhammer
4199,6774,children_playing
4200,6775,air_conditioner
4201,6777,children_playing
4202,6778,engine_idling
4203,6779,engine_idling
4204,6781,dog_bark
4205,6782,street_music
4206,6783,street_music
4207,6786,dog_bark
4208,6790,drilling
4209,6791,air_conditioner
4210,6792,jackhammer
4211,6793,air_conditioner
4212,6797,drilling
4213,6800,dog_bark
4214,6802,jackhammer
4215,6804,siren
4216,6810,children_playing
4217,6811,siren
4218,6812,siren
4219,6813,street_music
4220,6815,jackhammer
4221,6816,engine_idling
4222,6817,siren
4223,6818,car_horn
4224,6819,children_playing
4225,6820,dog_bark
4226,6821,street_music
4227,6822,gun_shot
4228,6823,siren
4229,6824,engine_idling
4230,6826,gun_shot
4231,6829,car_horn
4232,6830,air_conditioner
4233,6831,street_music
4234,6832,air_conditioner
4235,6835,air_conditioner
4236,6836,air_conditioner
4237,6837,siren
4238,6839,dog_bark
4239,6840,engine_idling
4240,6841,dog_bark
4241,6844,street_music
4242,6846,air_conditioner
4243,6847,jackhammer
4244,6850,engine_idling
4245,6851,jackhammer
4246,6852,street_music
4247,6853,jackhammer
4248,6855,street_music
4249,6856,siren
4250,6857,engine_idling
4251,6860,car_horn
4252,6864,jackhammer
4253,6865,engine_idling
4254,6866,dog_bark
4255,6869,street_music
4256,6871,children_playing
4257,6872,gun_shot
4258,6875,siren
4259,6877,jackhammer
4260,6878,street_music
4261,6879,street_music
4262,6880,siren
4263,6881,air_conditioner
4264,6882,drilling
4265,6883,siren
4266,6886,jackhammer
4267,6888,car_horn
4268,6889,children_playing
4269,6891,engine_idling
4270,6892,air_conditioner
4271,6893,drilling
4272,6895,children_playing
4273,6896,drilling
4274,6898,siren
4275,6900,drilling
4276,6901,drilling
4277,6902,drilling
4278,6903,siren
4279,6906,street_music
4280,6907,children_playing
4281,6908,dog_bark
4282,6909,dog_bark
4283,6910,children_playing
4284,6911,dog_bark
4285,6912,street_music
4286,6914,engine_idling
4287,6915,children_playing
4288,6918,dog_bark
4289,6920,children_playing
4290,6922,street_music
4291,6923,dog_bark
4292,6925,dog_bark
4293,6926,children_playing
4294,6928,gun_shot
4295,6929,air_conditioner
4296,6931,siren
4297,6932,gun_shot
4298,6933,jackhammer
4299,6934,drilling
4300,6935,engine_idling
4301,6937,children_playing
4302,6938,jackhammer
4303,6939,air_conditioner
4304,6942,jackhammer
4305,6943,street_music
4306,6945,siren
4307,6946,air_conditioner
4308,6947,jackhammer
4309,6948,drilling
4310,6949,dog_bark
4311,6954,dog_bark
4312,6955,car_horn
4313,6956,children_playing
4314,6958,street_music
4315,6961,air_conditioner
4316,6963,dog_bark
4317,6965,car_horn
4318,6966,siren
4319,6967,engine_idling
4320,6969,dog_bark
4321,6970,drilling
4322,6971,engine_idling
4323,6973,children_playing
4324,6974,children_playing
4325,6975,air_conditioner
4326,6976,air_conditioner
4327,6977,engine_idling
4328,6979,jackhammer
4329,6981,dog_bark
4330,6982,air_conditioner
4331,6984,dog_bark
4332,6985,drilling
4333,6986,children_playing
4334,6990,engine_idling
4335,6991,siren
4336,6992,jackhammer
4337,6993,street_music
4338,6998,street_music
4339,6999,dog_bark
4340,7000,street_music
4341,7001,siren
4342,7002,engine_idling
4343,7003,jackhammer
4344,7004,air_conditioner
4345,7005,drilling
4346,7006,drilling
4347,7007,engine_idling
4348,7008,siren
4349,7009,children_playing
4350,7010,jackhammer
4351,7012,drilling
4352,7013,air_conditioner
4353,7014,air_conditioner
4354,7015,car_horn
4355,7016,siren
4356,7017,children_playing
4357,7018,drilling
4358,7019,street_music
4359,7020,dog_bark
4360,7022,children_playing
4361,7025,engine_idling
4362,7026,air_conditioner
4363,7027,siren
4364,7028,children_playing
4365,7029,car_horn
4366,7030,street_music
4367,7031,engine_idling
4368,7032,gun_shot
4369,7035,air_conditioner
4370,7036,drilling
4371,7039,children_playing
4372,7040,air_conditioner
4373,7041,drilling
4374,7042,children_playing
4375,7046,siren
4376,7048,air_conditioner
4377,7049,street_music
4378,7051,air_conditioner
4379,7052,car_horn
4380,7053,siren
4381,7054,siren
4382,7055,siren
4383,7057,dog_bark
4384,7059,engine_idling
4385,7060,air_conditioner
4386,7061,drilling
4387,7062,children_playing
4388,7063,children_playing
4389,7064,dog_bark
4390,7065,dog_bark
4391,7066,children_playing
4392,7067,jackhammer
4393,7068,drilling
4394,7069,air_conditioner
4395,7070,dog_bark
4396,7072,children_playing
4397,7073,jackhammer
4398,7074,jackhammer
4399,7075,children_playing
4400,7076,children_playing
4401,7077,street_music
4402,7078,air_conditioner
4403,7079,engine_idling
4404,7081,drilling
4405,7082,air_conditioner
4406,7083,gun_shot
4407,7084,street_music
4408,7085,car_horn
4409,7086,street_music
4410,7087,engine_idling
4411,7088,drilling
4412,7091,children_playing
4413,7094,air_conditioner
4414,7095,siren
4415,7096,street_music
4416,7100,jackhammer
4417,7105,street_music
4418,7107,street_music
4419,7108,gun_shot
4420,7109,children_playing
4421,7110,siren
4422,7111,air_conditioner
4423,7112,children_playing
4424,7113,engine_idling
4425,7114,car_horn
4426,7115,engine_idling
4427,7116,jackhammer
4428,7118,street_music
4429,7121,children_playing
4430,7124,engine_idling
4431,7126,car_horn
4432,7129,drilling
4433,7131,air_conditioner
4434,7133,engine_idling
4435,7136,gun_shot
4436,7137,siren
4437,7138,jackhammer
4438,7140,drilling
4439,7141,air_conditioner
4440,7142,engine_idling
4441,7143,jackhammer
4442,7144,street_music
4443,7145,street_music
4444,7148,siren
4445,7149,children_playing
4446,7150,siren
4447,7151,car_horn
4448,7153,street_music
4449,7154,jackhammer
4450,7155,engine_idling
4451,7156,air_conditioner
4452,7157,air_conditioner
4453,7159,jackhammer
4454,7161,jackhammer
4455,7162,gun_shot
4456,7163,siren
4457,7169,jackhammer
4458,7170,drilling
4459,7171,street_music
4460,7172,air_conditioner
4461,7174,street_music
4462,7175,gun_shot
4463,7176,air_conditioner
4464,7177,street_music
4465,7178,drilling
4466,7179,jackhammer
4467,7180,dog_bark
4468,7185,children_playing
4469,7187,drilling
4470,7190,engine_idling
4471,7191,children_playing
4472,7194,jackhammer
4473,7195,children_playing
4474,7196,jackhammer
4475,7197,street_music
4476,7198,jackhammer
4477,7200,dog_bark
4478,7201,car_horn
4479,7202,car_horn
4480,7203,children_playing
4481,7204,air_conditioner
4482,7205,jackhammer
4483,7206,engine_idling
4484,7207,jackhammer
4485,7211,engine_idling
4486,7212,drilling
4487,7213,jackhammer
4488,7215,jackhammer
4489,7216,jackhammer
4490,7217,siren
4491,7218,drilling
4492,7221,engine_idling
4493,7222,engine_idling
4494,7223,jackhammer
4495,7224,drilling
4496,7226,air_conditioner
4497,7227,dog_bark
4498,7228,siren
4499,7231,jackhammer
4500,7232,dog_bark
4501,7233,gun_shot
4502,7235,air_conditioner
4503,7240,air_conditioner
4504,7241,drilling
4505,7242,children_playing
4506,7244,jackhammer
4507,7245,drilling
4508,7247,dog_bark
4509,7249,dog_bark
4510,7250,dog_bark
4511,7251,dog_bark
4512,7252,car_horn
4513,7253,dog_bark
4514,7256,siren
4515,7257,car_horn
4516,7258,street_music
4517,7259,air_conditioner
4518,7260,car_horn
4519,7262,engine_idling
4520,7263,engine_idling
4521,7264,engine_idling
4522,7265,dog_bark
4523,7269,drilling
4524,7272,car_horn
4525,7274,air_conditioner
4526,7275,children_playing
4527,7277,dog_bark
4528,7278,street_music
4529,7279,drilling
4530,7280,air_conditioner
4531,7284,jackhammer
4532,7285,dog_bark
4533,7287,gun_shot
4534,7292,children_playing
4535,7294,children_playing
4536,7297,engine_idling
4537,7298,air_conditioner
4538,7302,jackhammer
4539,7305,air_conditioner
4540,7307,children_playing
4541,7309,engine_idling
4542,7311,street_music
4543,7313,children_playing
4544,7315,siren
4545,7316,jackhammer
4546,7319,siren
4547,7320,street_music
4548,7321,children_playing
4549,7322,car_horn
4550,7323,drilling
4551,7326,jackhammer
4552,7328,siren
4553,7329,drilling
4554,7330,drilling
4555,7331,engine_idling
4556,7332,air_conditioner
4557,7333,children_playing
4558,7336,engine_idling
4559,7337,dog_bark
4560,7338,dog_bark
4561,7340,gun_shot
4562,7343,engine_idling
4563,7344,street_music
4564,7345,dog_bark
4565,7346,drilling
4566,7347,gun_shot
4567,7349,jackhammer
4568,7352,jackhammer
4569,7354,car_horn
4570,7358,drilling
4571,7359,engine_idling
4572,7360,air_conditioner
4573,7361,siren
4574,7362,street_music
4575,7364,drilling
4576,7366,street_music
4577,7367,siren
4578,7369,air_conditioner
4579,7370,air_conditioner
4580,7372,dog_bark
4581,7374,drilling
4582,7375,engine_idling
4583,7376,street_music
4584,7377,air_conditioner
4585,7378,drilling
4586,7379,jackhammer
4587,7380,dog_bark
4588,7381,street_music
4589,7382,dog_bark
4590,7383,children_playing
4591,7384,dog_bark
4592,7385,dog_bark
4593,7386,children_playing
4594,7387,air_conditioner
4595,7388,street_music
4596,7389,jackhammer
4597,7392,jackhammer
4598,7398,street_music
4599,7399,car_horn
4600,7400,jackhammer
4601,7401,drilling
4602,7403,engine_idling
4603,7404,drilling
4604,7405,drilling
4605,7408,children_playing
4606,7409,drilling
4607,7410,dog_bark
4608,7412,dog_bark
4609,7414,air_conditioner
4610,7417,siren
4611,7418,siren
4612,7419,drilling
4613,7423,dog_bark
4614,7424,car_horn
4615,7425,engine_idling
4616,7426,engine_idling
4617,7429,car_horn
4618,7430,engine_idling
4619,7431,dog_bark
4620,7432,street_music
4621,7436,street_music
4622,7437,jackhammer
4623,7439,siren
4624,7443,street_music
4625,7446,jackhammer
4626,7447,car_horn
4627,7448,siren
4628,7449,engine_idling
4629,7450,dog_bark
4630,7451,dog_bark
4631,7452,engine_idling
4632,7455,air_conditioner
4633,7456,gun_shot
4634,7457,children_playing
4635,7458,children_playing
4636,7459,children_playing
4637,7460,air_conditioner
4638,7462,jackhammer
4639,7463,street_music
4640,7465,siren
4641,7467,engine_idling
4642,7468,street_music
4643,7469,dog_bark
4644,7471,dog_bark
4645,7472,siren
4646,7475,children_playing
4647,7476,street_music
4648,7478,drilling
4649,7479,street_music
4650,7482,children_playing
4651,7483,street_music
4652,7488,jackhammer
4653,7490,engine_idling
4654,7493,air_conditioner
4655,7494,drilling
4656,7495,drilling
4657,7497,street_music
4658,7499,children_playing
4659,7500,engine_idling
4660,7501,engine_idling
4661,7503,jackhammer
4662,7504,car_horn
4663,7505,drilling
4664,7506,engine_idling
4665,7507,children_playing
4666,7508,engine_idling
4667,7509,dog_bark
4668,7510,air_conditioner
4669,7513,street_music
4670,7516,gun_shot
4671,7518,car_horn
4672,7519,street_music
4673,7520,dog_bark
4674,7521,drilling
4675,7522,dog_bark
4676,7523,dog_bark
4677,7524,siren
4678,7525,air_conditioner
4679,7528,car_horn
4680,7529,siren
4681,7530,drilling
4682,7531,engine_idling
4683,7532,engine_idling
4684,7538,engine_idling
4685,7539,car_horn
4686,7541,engine_idling
4687,7542,drilling
4688,7543,street_music
4689,7547,drilling
4690,7548,dog_bark
4691,7550,drilling
4692,7552,air_conditioner
4693,7553,jackhammer
4694,7556,jackhammer
4695,7558,drilling
4696,7560,jackhammer
4697,7561,air_conditioner
4698,7563,street_music
4699,7565,car_horn
4700,7566,dog_bark
4701,7567,dog_bark
4702,7568,drilling
4703,7569,jackhammer
4704,7570,air_conditioner
4705,7573,dog_bark
4706,7574,drilling
4707,7576,children_playing
4708,7577,children_playing
4709,7578,street_music
4710,7579,dog_bark
4711,7580,engine_idling
4712,7581,gun_shot
4713,7582,jackhammer
4714,7584,dog_bark
4715,7585,gun_shot
4716,7586,street_music
4717,7589,air_conditioner
4718,7592,dog_bark
4719,7593,jackhammer
4720,7595,jackhammer
4721,7596,street_music
4722,7597,siren
4723,7598,children_playing
4724,7599,car_horn
4725,7600,jackhammer
4726,7601,air_conditioner
4727,7602,drilling
4728,7604,engine_idling
4729,7607,jackhammer
4730,7609,jackhammer
4731,7610,dog_bark
4732,7611,drilling
4733,7612,dog_bark
4734,7613,engine_idling
4735,7614,car_horn
4736,7617,street_music
4737,7618,air_conditioner
4738,7619,siren
4739,7620,children_playing
4740,7622,engine_idling
4741,7623,street_music
4742,7625,dog_bark
4743,7626,drilling
4744,7629,jackhammer
4745,7631,children_playing
4746,7633,engine_idling
4747,7634,children_playing
4748,7636,children_playing
4749,7638,air_conditioner
4750,7639,drilling
4751,7641,street_music
4752,7642,dog_bark
4753,7644,children_playing
4754,7645,street_music
4755,7646,jackhammer
4756,7648,engine_idling
4757,7650,air_conditioner
4758,7651,siren
4759,7653,air_conditioner
4760,7655,street_music
4761,7656,jackhammer
4762,7657,dog_bark
4763,7664,gun_shot
4764,7665,street_music
4765,7669,engine_idling
4766,7671,air_conditioner
4767,7672,siren
4768,7673,car_horn
4769,7674,drilling
4770,7675,car_horn
4771,7677,dog_bark
4772,7679,drilling
4773,7680,siren
4774,7681,siren
4775,7682,drilling
4776,7683,drilling
4777,7685,jackhammer
4778,7686,engine_idling
4779,7687,engine_idling
4780,7688,street_music
4781,7689,air_conditioner
4782,7690,dog_bark
4783,7694,engine_idling
4784,7696,car_horn
4785,7697,engine_idling
4786,7699,car_horn
4787,7700,drilling
4788,7702,dog_bark
4789,7705,air_conditioner
4790,7706,street_music
4791,7707,air_conditioner
4792,7710,air_conditioner
4793,7711,siren
4794,7712,gun_shot
4795,7713,dog_bark
4796,7715,siren
4797,7718,car_horn
4798,7720,dog_bark
4799,7721,drilling
4800,7723,street_music
4801,7724,drilling
4802,7725,siren
4803,7726,siren
4804,7727,street_music
4805,7729,engine_idling
4806,7730,drilling
4807,7733,children_playing
4808,7734,jackhammer
4809,7735,air_conditioner
4810,7736,dog_bark
4811,7738,siren
4812,7739,dog_bark
4813,7740,street_music
4814,7742,air_conditioner
4815,7743,children_playing
4816,7744,street_music
4817,7745,drilling
4818,7747,car_horn
4819,7748,street_music
4820,7750,engine_idling
4821,7751,jackhammer
4822,7754,jackhammer
4823,7756,air_conditioner
4824,7759,engine_idling
4825,7761,air_conditioner
4826,7762,jackhammer
4827,7765,siren
4828,7766,gun_shot
4829,7768,street_music
4830,7769,street_music
4831,7770,jackhammer
4832,7775,siren
4833,7776,dog_bark
4834,7777,dog_bark
4835,7779,children_playing
4836,7780,car_horn
4837,7783,engine_idling
4838,7784,children_playing
4839,7785,dog_bark
4840,7787,street_music
4841,7788,engine_idling
4842,7791,drilling
4843,7792,car_horn
4844,7795,street_music
4845,7796,drilling
4846,7800,siren
4847,7802,children_playing
4848,7804,drilling
4849,7806,siren
4850,7807,dog_bark
4851,7810,children_playing
4852,7813,children_playing
4853,7814,engine_idling
4854,7817,engine_idling
4855,7818,drilling
4856,7819,children_playing
4857,7821,siren
4858,7822,engine_idling
4859,7824,children_playing
4860,7825,jackhammer
4861,7826,car_horn
4862,7827,gun_shot
4863,7828,jackhammer
4864,7829,siren
4865,7830,gun_shot
4866,7831,engine_idling
4867,7833,street_music
4868,7835,street_music
4869,7836,engine_idling
4870,7837,dog_bark
4871,7838,siren
4872,7839,street_music
4873,7842,siren
4874,7843,siren
4875,7844,siren
4876,7845,street_music
4877,7846,engine_idling
4878,7850,car_horn
4879,7853,jackhammer
4880,7854,siren
4881,7855,drilling
4882,7856,drilling
4883,7858,drilling
4884,7860,air_conditioner
4885,7861,siren
4886,7862,siren
4887,7865,street_music
4888,7867,dog_bark
4889,7868,car_horn
4890,7869,jackhammer
4891,7870,car_horn
4892,7871,gun_shot
4893,7872,gun_shot
4894,7873,drilling
4895,7874,siren
4896,7875,engine_idling
4897,7876,air_conditioner
4898,7879,dog_bark
4899,7880,car_horn
4900,7881,street_music
4901,7882,drilling
4902,7883,drilling
4903,7890,dog_bark
4904,7891,jackhammer
4905,7892,jackhammer
4906,7893,drilling
4907,7896,street_music
4908,7897,children_playing
4909,7898,car_horn
4910,7899,street_music
4911,7900,jackhammer
4912,7901,drilling
4913,7904,car_horn
4914,7908,gun_shot
4915,7909,children_playing
4916,7910,drilling
4917,7911,dog_bark
4918,7914,engine_idling
4919,7916,street_music
4920,7917,car_horn
4921,7918,air_conditioner
4922,7919,jackhammer
4923,7920,car_horn
4924,7922,engine_idling
4925,7927,dog_bark
4926,7928,engine_idling
4927,7929,drilling
4928,7930,siren
4929,7931,siren
4930,7932,jackhammer
4931,7933,children_playing
4932,7935,gun_shot
4933,7936,jackhammer
4934,7938,car_horn
4935,7939,children_playing
4936,7941,children_playing
4937,7942,dog_bark
4938,7943,drilling
4939,7944,dog_bark
4940,7946,children_playing
4941,7949,car_horn
4942,7951,children_playing
4943,7952,dog_bark
4944,7954,drilling
4945,7955,engine_idling
4946,7956,drilling
4947,7959,engine_idling
4948,7961,siren
4949,7963,car_horn
4950,7964,drilling
4951,7965,dog_bark
4952,7966,dog_bark
4953,7969,jackhammer
4954,7970,dog_bark
4955,7975,siren
4956,7976,car_horn
4957,7977,drilling
4958,7978,siren
4959,7979,street_music
4960,7980,siren
4961,7981,dog_bark
4962,7982,air_conditioner
4963,7985,engine_idling
4964,7988,siren
4965,7989,car_horn
4966,7990,jackhammer
4967,7992,street_music
4968,7993,drilling
4969,7994,children_playing
4970,7995,engine_idling
4971,7996,siren
4972,7997,dog_bark
4973,7998,dog_bark
4974,7999,air_conditioner
4975,8000,children_playing
4976,8002,dog_bark
4977,8004,dog_bark
4978,8008,gun_shot
4979,8009,gun_shot
4980,8012,drilling
4981,8013,children_playing
4982,8014,dog_bark
4983,8016,jackhammer
4984,8020,children_playing
4985,8021,engine_idling
4986,8022,air_conditioner
4987,8024,drilling
4988,8025,children_playing
4989,8027,gun_shot
4990,8028,drilling
4991,8029,jackhammer
4992,8032,jackhammer
4993,8033,air_conditioner
4994,8034,jackhammer
4995,8035,air_conditioner
4996,8036,siren
4997,8037,street_music
4998,8042,air_conditioner
4999,8043,street_music
5000,8046,siren
5001,8047,car_horn
5002,8048,engine_idling
5003,8049,car_horn
5004,8050,car_horn
5005,8052,street_music
5006,8053,street_music
5007,8055,drilling
5008,8057,jackhammer
5009,8058,children_playing
5010,8060,children_playing
5011,8061,air_conditioner
5012,8062,dog_bark
5013,8064,dog_bark
5014,8067,street_music
5015,8068,air_conditioner
5016,8069,jackhammer
5017,8071,air_conditioner
5018,8072,street_music
5019,8073,air_conditioner
5020,8074,car_horn
5021,8075,engine_idling
5022,8076,engine_idling
5023,8077,engine_idling
5024,8078,children_playing
5025,8079,dog_bark
5026,8080,street_music
5027,8081,drilling
5028,8084,children_playing
5029,8085,engine_idling
5030,8086,air_conditioner
5031,8088,gun_shot
5032,8090,engine_idling
5033,8092,gun_shot
5034,8093,air_conditioner
5035,8095,street_music
5036,8097,dog_bark
5037,8099,dog_bark
5038,8100,children_playing
5039,8101,siren
5040,8103,jackhammer
5041,8104,drilling
5042,8105,gun_shot
5043,8106,drilling
5044,8108,street_music
5045,8110,siren
5046,8111,air_conditioner
5047,8114,street_music
5048,8118,children_playing
5049,8119,engine_idling
5050,8122,street_music
5051,8125,air_conditioner
5052,8127,jackhammer
5053,8128,car_horn
5054,8130,street_music
5055,8131,engine_idling
5056,8133,jackhammer
5057,8135,engine_idling
5058,8137,siren
5059,8140,drilling
5060,8142,engine_idling
5061,8143,drilling
5062,8144,drilling
5063,8145,street_music
5064,8146,street_music
5065,8148,dog_bark
5066,8150,engine_idling
5067,8151,car_horn
5068,8152,engine_idling
5069,8154,dog_bark
5070,8155,air_conditioner
5071,8156,street_music
5072,8161,drilling
5073,8166,children_playing
5074,8167,jackhammer
5075,8168,dog_bark
5076,8171,jackhammer
5077,8172,engine_idling
5078,8173,street_music
5079,8174,drilling
5080,8176,siren
5081,8177,street_music
5082,8180,siren
5083,8181,children_playing
5084,8182,street_music
5085,8183,air_conditioner
5086,8184,drilling
5087,8185,dog_bark
5088,8187,siren
5089,8188,siren
5090,8189,dog_bark
5091,8190,siren
5092,8191,jackhammer
5093,8192,children_playing
5094,8193,children_playing
5095,8194,jackhammer
5096,8195,siren
5097,8199,children_playing
5098,8200,street_music
5099,8201,jackhammer
5100,8202,jackhammer
5101,8205,jackhammer
5102,8208,air_conditioner
5103,8210,children_playing
5104,8211,drilling
5105,8213,children_playing
5106,8215,dog_bark
5107,8216,dog_bark
5108,8217,street_music
5109,8219,engine_idling
5110,8220,drilling
5111,8221,jackhammer
5112,8227,street_music
5113,8228,street_music
5114,8229,siren
5115,8231,engine_idling
5116,8232,gun_shot
5117,8233,jackhammer
5118,8234,drilling
5119,8236,street_music
5120,8238,car_horn
5121,8239,children_playing
5122,8241,drilling
5123,8243,siren
5124,8244,jackhammer
5125,8246,engine_idling
5126,8247,siren
5127,8249,street_music
5128,8251,engine_idling
5129,8252,dog_bark
5130,8253,children_playing
5131,8257,jackhammer
5132,8258,jackhammer
5133,8259,drilling
5134,8260,dog_bark
5135,8261,engine_idling
5136,8262,siren
5137,8263,dog_bark
5138,8264,dog_bark
5139,8265,engine_idling
5140,8266,siren
5141,8268,children_playing
5142,8270,siren
5143,8271,drilling
5144,8272,air_conditioner
5145,8274,engine_idling
5146,8277,siren
5147,8279,siren
5148,8280,jackhammer
5149,8282,engine_idling
5150,8283,siren
5151,8285,drilling
5152,8287,air_conditioner
5153,8289,air_conditioner
5154,8293,jackhammer
5155,8294,engine_idling
5156,8296,children_playing
